Relatório Pluviométrico da Estação: Jardim Botânico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
02/09/2022  17:15:00            ND     ND     ND     ND     ND
30/09/2022  16:45:00           0.0    0.0    0.0   31.0  118.4
30/09/2022  17:00:00           0.0    0.0    0.0   30.6  118.4
30/09/2022  17:15:00           0.0    0.0    0.0   29.8  118.4
30/09/2022  17:30:00           0.0    0.0    0.0   29.0  118.4
30/09/2022  17:45:00           0.0    0.0    0.0   28.2  118.4
30/09/2022  18:00:00           0.0    0.0    0.0   27.8  118.4
30/09/2022  18:15:00           0.0    0.0    0.0   27.0  118.4
30/09/2022  18:30:00           0.0    0.0    0.0   26.0  118.4
30/09/2022  18:45:00           0.0    0.0    0.0   25.4  118.4
30/09/2022  19:00:00           0.0    0.0    0.0   24.4  118.4
30/09/2022  19:15:00           0.0    0.0    0.0   23.4  118.2
30/09/2022  19:30:00           0.0    0.0    0.0   22.0  118.2
30/09/2022  19:45:00           0.0    0.0    0.0   21.0  118.2
30/09/2022  20:00:00           0.0    0.0    0.0   20.4  118.2
30/09/2022  20:15:00           0.0    0.0    0.0   18.4  118.2
30/09/2022  20:30:00           0.0    0.0    0.0   16.4  118.2
30/09/2022  20:45:00           0.0    0.0    0.0   15.0  118.2
30/09/2022  21:00:00           0.0    0.0    0.0   14.6  118.2
30/09/2022  21:15:00           0.0    0.0    0.0   13.8  118.2
30/09/2022  21:30:00           0.0    0.0    0.0   12.8  117.8
30/09/2022  21:45:00           0.0    0.0    0.0   12.2  116.2
30/09/2022  22:00:00           0.0    0.0    0.0   11.8  115.2
30/09/2022  22:15:00           0.0    0.0    0.0   10.8  114.4
30/09/2022  22:30:00           0.0    0.0    0.0   10.4  113.6
30/09/2022  22:45:00           0.0    0.0    0.0    9.0  113.2
30/09/2022  23:00:00           0.0    0.0    0.0    8.6  113.0
30/09/2022  23:15:00           0.0    0.0    0.0    8.6  113.0
30/09/2022  23:30:00           0.0    0.0    0.0    8.4  112.8
30/09/2022  23:45:00           0.0    0.0    0.0    8.2  112.8
